Date,Open,High,Low,Close,Adj Close,Volume
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.36093521118164,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.51430892944336,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.40576934814453,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.912635803222656,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.40813064575195,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.900840759277344,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.98107147216797,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.85837173461914,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.997581481933594,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.67668914794922,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,34.01881790161133,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.22645568847656,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.337345123291016,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.386898040771484,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.86585235595703,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,35.1655158996582,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.288211822509766,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.4109001159668,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.632694244384766,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.47224426269531,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.45573806762695,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.88515090942383,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,36.038516998291016,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.20840835571289,63124000
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.52415466308594,129905200
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.274051666259766,68854800
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,35.092369079589844,79383600
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.4038200378418,141474400
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,37.076690673828125,279747200
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.70625686645508,108389200
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,36.89972686767578,82239600
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.47072219848633,87481200
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.77036666870117,144823600
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,38.00159454345703,104526000
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,36.791175842285156,163217200
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,37.30282211303711,105028400
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.864219665527344,88490800
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,38.278743743896484,117862000
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,38.124786376953125,110686400
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.3928337097168,111762400
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,37.30756378173828,109712400
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,37.23888397216797,105474000
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.84762191772461,86418400
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.89500427246094,77596400
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.72682571411133,79275600
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,37.86658477783203,101920400
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,38.24794387817383,103864000
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.58903884887695,118067600
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.69327163696289,109078400
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.84724044799805,107140400
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.85907745361328,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.3924446105957,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,38.35216522216797,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,38.198211669921875,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.57522964477539,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,38.25505065917969,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,38.10344696044922,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,37.816837310791016,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.49232482910156,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.871315002441406,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.58470153808594,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.59891128540039,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,36.96882247924805,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,36.334007263183594,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.97869873046875,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.661285400390625,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,36.2747917175293,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.53297805786133,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,36.30795669555664,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.50692367553711,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.43349075317383,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.59220886230469,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.35533142089844,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.80775833129883,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.78643798828125,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.91434860229492,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,36.92856216430664,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,37.08253479003906,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,36.95225143432617,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,37.1867561340332,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,37.871315002441406,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,38.011070251464844,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,37.842899322509766,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.947513580322266,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,37.0114631652832,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.992523193359375,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,37.21281814575195,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,37.04936981201172,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,37.28623962402344,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.62220764160156,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.49153518676758,178803200
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,40.04108428955078,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.53180694580078,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.8207893371582,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,40.86065673828125,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,41.27519226074219,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.407833099365234,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.74656677246094,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.66128921508789,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.52342224121094,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,41.356998443603516,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.73180389404297,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,40.19453430175781,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.674739837646484,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.448890686035156,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.408470153808594,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,41.159690856933594,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.59234619140625,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.59473419189453,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,41.385536193847656,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,41.14305877685547,105715200
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,40.28962326049805,166665600
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,40.853023529052734,166108800
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.662845611572266,159037200
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,40.36569595336914,130169600
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,40.327659606933594,109400800
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,40.17789077758789,114240000
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,40.251590728759766,102693200
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,40.263465881347656,93420800
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,41.047969818115234,141095200
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,40.817359924316406,77636800
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,40.95287322998047,95273600
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,40.940982818603516,81906000
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,41.356998443603516,160677200
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,41.93943405151367,117684400
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.492515563964844,109745600
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.44733810424805,93902400
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.6042366027832,83799600
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.6042366027832,65397600
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.548744201660156,132742000
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.555877685546875,85992800
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.669986724853516,65920800
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,40.230186462402344,103999600
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.95049285888672,102223600
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.943359375,118071600
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,41.133541107177734,89738400
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.601863861083984,94640000
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.44733810424805,82271200
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.44258499145508,86336000
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.43307876586914,95839600
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.66843032836914,74670800
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,42.09870147705078,101672400
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.884761810302734,118263600
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.5765380859375,137547200
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.614566802978516,124773600
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.42439651489258,129700400
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,42.07731246948242,108434400
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,42.086814880371094,130756400
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.41644287109375,204420400
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.67711639404297,166116000
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.7722053527832,156572000
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.928279876708984,202561600
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.69293212890625,184192800
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.802284240722656,129915600
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.88549041748047,188923200
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,38.15484619140625,346375200
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.201568603515625,290954000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.75629425048828,272975200
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.9266357421875,206434400
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.88302230834961,217562000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.33415985107422,282690400
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.83793258666992,243278000
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.22700500488281,130196800
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.95024108886719,162579600
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.291709899902344,204588800
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.15802764892578,160704400
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,41.019588470458984,135722000
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.833412170410156,149886400
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.174739837646484,123967600
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.89083480834961,135249600
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.71909713745117,152648800
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.580650329589844,155712400
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.516204833984375,151128400
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.771480560302734,195208000
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,42.060298919677734,153816000
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.20590591430664,113605600
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.17009735107422,95154000
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.77863693237305,126814000
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.23454666137695,95096400
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.96017074584961,128740800
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.3754997253418,128828400
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.957794189453125,126774000
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.59259033203125,117473600
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.64270782470703,90975200
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.492340087890625,157618800
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.843082427978516,133787200
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.828773498535156,78597600
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.88115310668945,148219600
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.30351257324219,165963200
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.37021255493164,164115200
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.239192962646484,150164800
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.1817741394043,163690400
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.7378044128418,166674000
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,40.04811477661133,153594000
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.7855339050293,150347200
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.19371032714844,121112000
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.96231460571289,138422000
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.24635314941406,107732800
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.19132995605469,140021200
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.58995056152344,116070800
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.353763580322266,113634400
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.160423278808594,89726400
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.566200256347656,91557200
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.707035064697266,100497200
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.96721267700195,86313600
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.54485321044922,106421600
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.449371337890625,83018000
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.24635314941406,139235200
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.55640411376953,261964400
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.44181823730469,146062000
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.892818450927734,134768000
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.062294006347656,113528400
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.19834899902344,111852000
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.744842529296875,142623200
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.446590423583984,169709600
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.363182067871094,214277600
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.14623260498047,266157600
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.22261047363281,136272800
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.8791389465332,224805200
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.19661331176758,169805600
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.4090461730957,113611200
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.721736907958984,92844800
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.36142349243164,111957200
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.188907623291016,104848800
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.0834846496582,83115200
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.673744201660156,94780800
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.09066390991211,76732400
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.8055305480957,69176000
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.64259338378906,73190800
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.958885192871094,73603200
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.84626007080078,60962800
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.13380813598633,80233600
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.0834846496582,92936000
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.186527252197266,69844000
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.02357864379883,90056400
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.92774200439453,74762000
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.77678298950195,109931200
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.58427810668945,93770000
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.96525573730469,105064800
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.31989288330078,86264000
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.480438232421875,83734400
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.355838775634766,85388800
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.93411636352539,106627200
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.821495056152344,73234000
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.073097229003906,67644400
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.69449996948242,86553600
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.71847152709961,86440400
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.24883270263672,246876800
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.224857330322266,73939600
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.49403381347656,134314000
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.6881217956543,82514800
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.43893051147461,102847600
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.30953598022461,108801600
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.65058898925781,126652400
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.192108154296875,98276800
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.1274299621582,101141200
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.448509216308594,69460800
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.35505676269531,90950800
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.85105514526367,70925200
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,44.06991195678711,55819200
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.42454528808594,66416800
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,45.04035186767578,69940800
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.665748596191406,79026400
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.610633850097656,63756400
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,45.018795013427734,75326000
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.77357864379883,72164400
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.84546661376953,50055600
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.744815826416016,60172400
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.87421417236328,62138000
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.622615814208984,65573600
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.977237701416016,81147200
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.871822357177734,82704800
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.91255187988281,63957600
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.2456169128418,74791600
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.68172073364258,66839600
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.53554916381836,76304000
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.76158905029297,96096000
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.505210876464844,84118000
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.59626388549805,157492000
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.2823371887207,271742800
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.69367599487305,249616000
